"county","countyfips","year","age","population","migrationrate","netmigration"
"Otero",89,2000,"25_29",1533,-41.3,-707
"Otero",89,2000,"30_34",1022,-15,-172
"Otero",89,2000,"35_39",1255,-7.93,-82
"Otero",89,2000,"40_44",1365,-2.81,-30
"Otero",89,2000,"45_49",1425,-3.61,-47
"Otero",89,2000,"50_54",1172,-3.7,-52
"Otero",89,2000,"55_59",979,-3.08,-43
"Otero",89,2000,"60_64",903,0.48,6
"Otero",89,2000,"65_69",846,4.89,44
"Otero",89,2000,"70_74",780,5.32,42
"Otero",89,2000,"75_79",647,6.64,45
"Ouray",91,2000,"00_04",206,-0.57,-1
"Ouray",91,2000,"05_09",138,26.22,45
"Ouray",91,2000,"10_14",134,38,68
"Ouray",91,2000,"15_19",159,-0.39,-1
"Ouray",91,2000,"20_24",198,-68.07,-185
"Ouray",91,2000,"25_29",107,-28.63,-63
"Ouray",91,2000,"30_34",68,133.76,101
"Ouray",91,2000,"35_39",128,68.63,115
"Ouray",91,2000,"40_44",165,42.14,83
"Ouray",91,2000,"45_49",180,32.89,89
"Ouray",91,2000,"50_54",246,23.82,87
"Ouray",91,2000,"55_59",186,37.39,135
"Ouray",91,2000,"60_64",144,35.95,130
"Ouray",91,2000,"65_69",114,20.44,62
"Ouray",91,2000,"70_74",117,0.25,1
"Ouray",91,2000,"75_79",102,-30.18,-45
"Park",93,2000,"00_04",686,9.55,68
"Park",93,2000,"05_09",552,0.91,8
"Park",93,2000,"10_14",496,8.01,67
"Park",93,2000,"15_19",614,-10.05,-99
"Park",93,2000,"20_24",608,-49.78,-490
"Park",93,2000,"25_29",392,-28.03,-248
"Park",93,2000,"30_34",170,66.39,304
"Park",93,2000,"35_39",469,68.37,423
"Park",93,2000,"40_44",775,22.89,223
"Park",93,2000,"45_49",827,7.48,111
"Park",93,2000,"50_54",777,12.84,222
"Park",93,2000,"55_59",538,11.81,187
"Park",93,2000,"60_64",333,14.23,186
"Park",93,2000,"65_69",282,10.03,87
"Park",93,2000,"70_74",254,-12.16,-66
"Park",93,2000,"75_79",209,-32.02,-124
"Phillips",95,2000,"00_04",355,-1.66,-5
"Phillips",95,2000,"05_09",257,5.78,18
"Phillips",95,2000,"10_14",278,3.72,11
"Phillips",95,2000,"15_19",333,-8.02,-27
"Phillips",95,2000,"20_24",298,-45.69,-157
"Phillips",95,2000,"25_29",262,-27,-81
"Phillips",95,2000,"30_34",152,23.65,43
"Phillips",95,2000,"35_39",252,5.5,12
"Phillips",95,2000,"40_44",318,10.3,25
"Phillips",95,2000,"45_49",296,1.83,5
"Phillips",95,2000,"50_54",252,-5.73,-21
"Phillips",95,2000,"55_59",199,-4.37,-13
"Phillips",95,2000,"60_64",196,8.09,19
"Phillips",95,2000,"65_69",215,10.7,20
"Phillips",95,2000,"70_74",205,3.58,6
"Phillips",95,2000,"75_79",168,8.26,15
"Pitkin",97,2000,"00_04",790,-5.02,-40
"Pitkin",97,2000,"05_09",749,1.94,16
"Pitkin",97,2000,"10_14",729,35.5,226
"Pitkin",97,2000,"15_19",653,13.45,95
"Pitkin",97,2000,"20_24",498,-5.64,-46
"Pitkin",97,2000,"25_29",426,121.33,808
"Pitkin",97,2000,"30_34",1039,21.7,210
"Pitkin",97,2000,"35_39",1474,-11.49,-173
"Pitkin",97,2000,"40_44",1597,-8.76,-137
"Pitkin",97,2000,"45_49",1741,-1.56,-22
"Pitkin",97,2000,"50_54",1524,6.77,101
"Pitkin",97,2000,"55_59",1004,-5.86,-93
"Pitkin",97,2000,"60_64",568,-9.22,-135
"Pitkin",97,2000,"65_69",411,-10.45,-109
"Pitkin",97,2000,"70_74",312,-16.37,-95
"Pitkin",97,2000,"75_79",210,-27.83,-114
"Prowers",99,2000,"00_04",1839,2.45,23
"Prowers",99,2000,"05_09",1081,-19.34,-229
"Prowers",99,2000,"10_14",1109,-17.86,-201
"Prowers",99,2000,"15_19",1236,-20.4,-245
"Prowers",99,2000,"20_24",1169,-37.04,-446
"Prowers",99,2000,"25_29",1038,-41.62,-522
"Prowers",99,2000,"30_34",721,-29.2,-306
"Prowers",99,2000,"35_39",933,-23.16,-209
"Prowers",99,2000,"40_44",1030,-24.14,-212
"Prowers",99,2000,"45_49",954,-16.19,-156
"Prowers",99,2000,"50_54",910,-9.93,-99
"Prowers",99,2000,"55_59",622,-6.11,-56
"Prowers",99,2000,"60_64",537,-4.91,-38
"Prowers",99,2000,"65_69",509,-0.75,-4
"Prowers",99,2000,"70_74",441,-4.53,-20
"Prowers",99,2000,"75_79",391,0.16,1
"Pueblo",101,2000,"00_04",8300,1.63,169
"Pueblo",101,2000,"05_09",8747,9.53,945
"Pueblo",101,2000,"10_14",8610,13.77,1311
"Pueblo",101,2000,"15_19",9349,12.79,1312
"Pueblo",101,2000,"20_24",9092,0.94,96
"Pueblo",101,2000,"25_29",8912,-9.8,-1047
"Pueblo",101,2000,"30_34",7587,5.42,486
"Pueblo",101,2000,"35_39",8529,11.26,941
"Pueblo",101,2000,"40_44",9384,9.66,843
"Pueblo",101,2000,"45_49",9096,9.21,914
"Pueblo",101,2000,"50_54",8205,11.32,1160
"Pueblo",101,2000,"55_59",5893,13.71,1327
"Pueblo",101,2000,"60_64",5215,19.75,1621
"Pueblo",101,2000,"65_69",5152,19.64,1152
"Pueblo",101,2000,"70_74",5220,15.41,752
"Pueblo",101,2000,"75_79",4416,6.15,268
"Rio Blanco",103,2000,"00_04",377,0.33,2
"Rio Blanco",103,2000,"05_09",362,23.65,84
"Rio Blanco",103,2000,"10_14",463,34.13,115
"Rio Blanco",103,2000,"15_19",529,27.24,102
"Rio Blanco",103,2000,"20_24",543,-13.83,-72
"Rio Blanco",103,2000,"25_29",510,-19.28,-116
"Rio Blanco",103,2000,"30_34",339,41.65,117
"Rio Blanco",103,2000,"35_39",402,30.68,92
"Rio Blanco",103,2000,"40_44",549,11.35,40
"Rio Blanco",103,2000,"45_49",538,17.6,75
"Rio Blanco",103,2000,"50_54",451,16.25,85
"Rio Blanco",103,2000,"55_59",350,-8.54,-42
"Rio Blanco",103,2000,"60_64",296,-3.23,-13
"Rio Blanco",103,2000,"65_69",225,-10.06,-29
"Rio Blanco",103,2000,"70_74",206,-6.74,-16
"Rio Blanco",103,2000,"75_79",143,-9.15,-14
"Rio Grande",105,2000,"00_04",845,-2.43,-20
"Rio Grande",105,2000,"05_09",838,-1.16,-10
"Rio Grande",105,2000,"10_14",855,-3.66,-32
"Rio Grande",105,2000,"15_19",960,-12.23,-113
"Rio Grande",105,2000,"20_24",924,-38.19,-395
"Rio Grande",105,2000,"25_29",792,-39.71,-397
"Rio Grande",105,2000,"30_34",541,1.61,10
"Rio Grande",105,2000,"35_39",687,6.25,39
"Rio Grande",105,2000,"40_44",821,-0.51,-3
"Rio Grande",105,2000,"45_49",789,-2.21,-19
"Rio Grande",105,2000,"50_54",675,3.99,36
"Rio Grande",105,2000,"55_59",568,4.1,38
"Rio Grande",105,2000,"60_64",454,5.22,38
"Rio Grande",105,2000,"65_69",445,4.34,26
"Rio Grande",105,2000,"70_74",396,-5.57,-26
"Rio Grande",105,2000,"75_79",337,-16.27,-65
"Routt",107,2000,"00_04",913,2.01,26
"Routt",107,2000,"05_09",907,22.25,250
"Routt",107,2000,"10_14",1031,27.27,296
"Routt",107,2000,"15_19",1112,12.88,157
"Routt",107,2000,"20_24",983,-0.34,-5
"Routt",107,2000,"25_29",856,36.12,491
"Routt",107,2000,"30_34",1051,16.29,245
"Routt",107,2000,"35_39",1276,1.5,27
"Routt",107,2000,"40_44",1661,7.27,121
"Routt",107,2000,"45_49",1876,9.44,158
"Routt",107,2000,"50_54",1414,6.17,128
"Routt",107,2000,"55_59",733,-3.02,-64
"Routt",107,2000,"60_64",528,-0.92,-14
"Routt",107,2000,"65_69",355,7.49,60
"Routt",107,2000,"70_74",286,-8.73,-47
"Routt",107,2000,"75_79",246,-6.93,-21
"Saguache",109,2000,"00_04",376,12.21,45
"Saguache",109,2000,"05_09",391,-4.2,-18
"Saguache",109,2000,"10_14",381,-12.25,-49
"Saguache",109,2000,"15_19",444,-12.96,-61
"Saguache",109,2000,"20_24",418,-35.46,-172
"Saguache",109,2000,"25_29",341,-37.01,-192
"Saguache",109,2000,"30_34",257,10.85,30
"Saguache",109,2000,"35_39",344,8.8,25
"Saguache",109,2000,"40_44",354,3.08,10
"Saguache",109,2000,"45_49",376,-1.16,-5
"Saguache",109,2000,"50_54",311,6.8,30
"Saguache",109,2000,"55_59",237,12.18,63
"Saguache",109,2000,"60_64",177,19.16,85
"Saguache",109,2000,"65_69",144,9.72,32
"Saguache",109,2000,"70_74",153,12.12,25
"Saguache",109,2000,"75_79",154,-11.17,-18
"San Juan",111,2000,"00_04",90,28.91,8
"San Juan",111,2000,"05_09",46,27.11,8
"San Juan",111,2000,"10_14",45,52.58,14
"San Juan",111,2000,"15_19",79,-7.85,-2
"San Juan",111,2000,"20_24",65,-12.49,-4
"San Juan",111,2000,"25_29",47,57.67,22
"San Juan",111,2000,"30_34",38,206.6,29
"San Juan",111,2000,"35_39",44,86.7,25
"San Juan",111,2000,"40_44",74,13.22,5
"San Juan",111,2000,"45_49",104,68.62,24
"San Juan",111,2000,"50_54",75,11.37,6
"San Juan",111,2000,"55_59",40,1.93,1
"San Juan",111,2000,"60_64",37,-16.82,-14
"San Juan",111,2000,"65_69",31,14.36,6
"San Juan",111,2000,"70_74",17,-35.57,-9
"San Juan",111,2000,"75_79",22,16.76,2
"San Miguel",113,2000,"00_04",279,-1.26,-6
"San Miguel",113,2000,"05_09",263,11.27,42
"San Miguel",113,2000,"10_14",264,30.12,89
"San Miguel",113,2000,"15_19",272,-15.45,-52
"San Miguel",113,2000,"20_24",211,12.9,40
"San Miguel",113,2000,"25_29",160,102.44,335
"San Miguel",113,2000,"30_34",276,13.14,70
"San Miguel",113,2000,"35_39",401,-27.03,-235
"San Miguel",113,2000,"40_44",446,-4.16,-29
"San Miguel",113,2000,"45_49",519,-1.41,-9
"San Miguel",113,2000,"50_54",430,5.27,33
"San Miguel",113,2000,"55_59",255,1.61,10
"San Miguel",113,2000,"60_64",117,-9.63,-53
"San Miguel",113,2000,"65_69",83,-11.66,-40
"San Miguel",113,2000,"70_74",81,-31.37,-49
"San Miguel",113,2000,"75_79",55,-26.2,-23
"Sedgwick",115,2000,"00_04",392,18.99,20
"Sedgwick",115,2000,"05_09",144,-18.16,-27
"Sedgwick",115,2000,"10_14",135,-11.72,-18
"Sedgwick",115,2000,"15_19",176,-22.11,-38
"Sedgwick",115,2000,"20_24",215,-42.52,-73
"Sedgwick",115,2000,"25_29",178,-34.69,-62
"Sedgwick",115,2000,"30_34",90,-4.46,-5
"Sedgwick",115,2000,"35_39",117,-11.31,-14
"Sedgwick",115,2000,"40_44",200,-20.55,-32
"Sedgwick",115,2000,"45_49",194,1.87,3
"Sedgwick",115,2000,"50_54",178,1.67,3
"Sedgwick",115,2000,"55_59",125,4.45,9
"Sedgwick",115,2000,"60_64",136,20.52,31
"Sedgwick",115,2000,"65_69",147,-0.45,-1
"Sedgwick",115,2000,"70_74",126,-5.46,-8
"Sedgwick",115,2000,"75_79",118,-11.24,-14
"Summit",117,2000,"00_04",1177,-10.54,-183
"Summit",117,2000,"05_09",1016,-18.25,-314
"Summit",117,2000,"10_14",960,-9.08,-122
"Summit",117,2000,"15_19",764,1.14,14
"Summit",117,2000,"20_24",608,100.03,1137
"Summit",117,2000,"25_29",593,131.6,1760
"Summit",117,2000,"30_34",1390,-23.09,-791
"Summit",117,2000,"35_39",1972,-35.28,-1343
"Summit",117,2000,"40_44",1932,-19.94,-556
"Summit",117,2000,"45_49",1613,-10.42,-246
"Summit",117,2000,"50_54",1068,-3.05,-69
"Summit",117,2000,"55_59",587,6.19,116
"Summit",117,2000,"60_64",384,11.39,167
"Summit",117,2000,"65_69",295,21.73,203
"Summit",117,2000,"70_74",280,2.86,17
"Summit",117,2000,"75_79",140,-27.57,-111
"Teller",119,2000,"00_04",889,7.19,73
"Teller",119,2000,"05_09",883,11.2,124
"Teller",119,2000,"10_14",966,22.4,267
"Teller",119,2000,"15_19",1067,4.42,63
"Teller",119,2000,"20_24",1025,-49.73,-865
"Teller",119,2000,"25_29",764,-42.38,-653
"Teller",119,2000,"30_34",385,44.01,294
"Teller",119,2000,"35_39",842,48.98,403
"Teller",119,2000,"40_44",1250,33.54,400
"Teller",119,2000,"45_49",1435,10.76,218
"Teller",119,2000,"50_54",1278,6.82,161
"Teller",119,2000,"55_59",798,15.42,336
"Teller",119,2000,"60_64",550,22.45,405
"Teller",119,2000,"65_69",429,20.35,242
"Teller",119,2000,"70_74",421,-3.05,-24
"Teller",119,2000,"75_79",317,-19.47,-119
"Washington",121,2000,"00_04",231,20.94,48
"Washington",121,2000,"05_09",293,24.71,56
"Washington",121,2000,"10_14",327,8.92,27
"Washington",121,2000,"15_19",391,0.21,1
"Washington",121,2000,"20_24",377,-45.38,-180
"Washington",121,2000,"25_29",292,-34,-127
"Washington",121,2000,"30_34",199,25.65,49
"Washington",121,2000,"35_39",289,4.15,9
"Washington",121,2000,"40_44",368,15.36,41
"Washington",121,2000,"45_49",350,8.47,28
"Washington",121,2000,"50_54",288,8.26,32
"Washington",121,2000,"55_59",269,1.7,6
"Washington",121,2000,"60_64",223,3.15,9
"Washington",121,2000,"65_69",219,3.97,10
"Washington",121,2000,"70_74",255,3.21,6
"Washington",121,2000,"75_79",188,-16.9,-30
"Weld",123,2000,"00_04",10476,0.87,171
"Weld",123,2000,"05_09",11352,15,2691
"Weld",123,2000,"10_14",10546,34.21,4837
"Weld",123,2000,"15_19",10971,35.19,5114
"Weld",123,2000,"20_24",9993,34.83,4974
"Weld",123,2000,"25_29",10879,6.82,1100
"Weld",123,2000,"30_34",11911,9.81,1583
"Weld",123,2000,"35_39",10269,36.26,4714
"Weld",123,2000,"40_44",11108,35.15,4456
"Weld",123,2000,"45_49",10847,24.05,3322
"Weld",123,2000,"50_54",8771,24.21,3296
"Weld",123,2000,"55_59",6676,22.31,2729
"Weld",123,2000,"60_64",5210,25.59,2469
"Weld",123,2000,"65_69",4309,21.51,1472
"Weld",123,2000,"70_74",3753,18.73,939
"Weld",123,2000,"75_79",3068,15.62,571
"Yuma",125,2000,"00_04",652,2.13,16
"Yuma",125,2000,"05_09",536,4.6,32
"Yuma",125,2000,"10_14",612,5.89,38
"Yuma",125,2000,"15_19",769,-5.46,-41
"Yuma",125,2000,"20_24",771,-40.52,-338
"Yuma",125,2000,"25_29",612,-18.9,-149
"Yuma",125,2000,"30_34",358,32.08,141
"Yuma",125,2000,"35_39",543,9.06,50
"Yuma",125,2000,"40_44",694,8.39,48
"Yuma",125,2000,"45_49",646,-3.5,-24
"Yuma",125,2000,"50_54",610,1.03,7
"Yuma",125,2000,"55_59",492,-2.59,-17
"Yuma",125,2000,"60_64",405,5.68,31
"Yuma",125,2000,"65_69",374,1.61,7
"Yuma",125,2000,"70_74",371,6.78,23
"Yuma",125,2000,"75_79",291,-5.11,-17
"State Total",0,1990,"00_04",286052,4.74,13556
"State Total",0,1990,"05_09",267480,15.83,42354
"State Total",0,1990,"10_14",256799,22.43,57597
"State Total",0,1990,"15_19",252416,23.34,58923
"State Total",0,1990,"20_24",225747,35.92,81086
"State Total",0,1990,"25_29",224915,47.83,107568
"State Total",0,1990,"30_34",238118,40.5,96433
"State Total",0,1990,"35_39",286647,27.93,80051
"State Total",0,1990,"40_44",317431,18.08,57386
"State Total",0,1990,"45_49",298433,14.16,42266
"State Total",0,1990,"50_54",255044,12.02,30653
"State Total",0,1990,"55_59",180696,9.47,17105
"State Total",0,1990,"60_64",136934,6.62,9062
"State Total",0,1990,"65_69",115855,4.74,5490
"State Total",0,1990,"70_74",101432,4.08,4141
"State Total",0,1990,"75_79",83487,3.63,3030
"Adams",1,1990,"00_04",29408,1.17,344
"Adams",1,1990,"05_09",24710,14.58,3603
"Adams",1,1990,"10_14",23321,14.51,3385
"Adams",1,1990,"15_19",22870,12.37,2830
"Adams",1,1990,"20_24",19797,31.44,6224
"Adams",1,1990,"25_29",18395,57.59,10593
"Adams",1,1990,"30_34",18901,59.72,11288
"Adams",1,1990,"35_39",25199,18.07,4554
"Adams",1,1990,"40_44",26327,9.27,2440
"Adams",1,1990,"45_49",22470,6.2,1394
"Adams",1,1990,"50_54",18410,12.07,2223
"Adams",1,1990,"55_59",13418,7,939
"Adams",1,1990,"60_64",11189,0.25,28
"Adams",1,1990,"65_69",9620,-6.37,-613
"Adams",1,1990,"70_74",7748,-4.12,-319
"Adams",1,1990,"75_79",5495,-0.76,-42
"Alamosa",3,1990,"00_04",1136,-8.63,-98
"Alamosa",3,1990,"05_09",1208,-4.39,-53
"Alamosa",3,1990,"10_14",1178,2.04,24
"Alamosa",3,1990,"15_19",1147,37.31,428
"Alamosa",3,1990,"20_24",1060,43.96,466
"Alamosa",3,1990,"25_29",1329,-28.59,-380
"Alamosa",3,1990,"30_34",1430,-37.97,-543
"Alamosa",3,1990,"35_39",1037,-0.58,-6
"Alamosa",3,1990,"40_44",1057,8.89,94
"Alamosa",3,1990,"45_49",1053,2.28,24
"Alamosa",3,1990,"50_54",850,8.12,69
"Alamosa",3,1990,"55_59",633,-1.9,-12
"Alamosa",3,1990,"60_64",513,0.39,2
"Alamosa",3,1990,"65_69",413,4.6,19
"Alamosa",3,1990,"70_74",355,-3.66,-13
"Alamosa",3,1990,"75_79",243,6.17,15
"Arapahoe",5,1990,"00_04",32820,2.93,960
"Arapahoe",5,1990,"05_09",31565,15.59,4920
"Arapahoe",5,1990,"10_14",31197,22.56,7039
"Arapahoe",5,1990,"15_19",31271,9.64,3014
"Arapahoe",5,1990,"20_24",27925,8.26,2307
"Arapahoe",5,1990,"25_29",25872,45.77,11841
"Arapahoe",5,1990,"30_34",24948,51.28,12794
"Arapahoe",5,1990,"35_39",35821,17.76,6363
"Arapahoe",5,1990,"40_44",39573,11.55,4569
"Arapahoe",5,1990,"45_49",38205,6.85,2618
"Arapahoe",5,1990,"50_54",35222,-2.03,-715
"Arapahoe",5,1990,"55_59",24534,-8.15,-2000
"Arapahoe",5,1990,"60_64",17189,-8.37,-1438
"Arapahoe",5,1990,"65_69",13380,-8.74,-1170
"Arapahoe",5,1990,"70_74",10682,-0.93,-99
"Arapahoe",5,1990,"75_79",8424,7.86,662
"Archuleta",7,1990,"00_04",465,13.98,65
"Archuleta",7,1990,"05_09",340,96.47,328
"Archuleta",7,1990,"10_14",449,80.62,362
"Archuleta",7,1990,"15_19",476,57.56,274
"Archuleta",7,1990,"20_24",424,-2.83,-12
"Archuleta",7,1990,"25_29",329,40.43,133
"Archuleta",7,1990,"30_34",200,141,282
"Archuleta",7,1990,"35_39",303,150.83,457
"Archuleta",7,1990,"40_44",439,105.24,462
"Archuleta",7,1990,"45_49",484,98.97,479
"Archuleta",7,1990,"50_54",413,114.53,473
"Archuleta",7,1990,"55_59",300,137.67,413
"Archuleta",7,1990,"60_64",232,121.12,281
"Archuleta",7,1990,"65_69",243,91.77,223
"Archuleta",7,1990,"70_74",290,21.03,61
"Archuleta",7,1990,"75_79",216,-5.56,-12
"Baca",9,1990,"00_04",256,3.91,10
"Baca",9,1990,"05_09",228,17.11,39
"Baca",9,1990,"10_14",303,8.91,27
"Baca",9,1990,"15_19",348,-2.87,-10
"Baca",9,1990,"20_24",314,-49.36,-155
"Baca",9,1990,"25_29",258,-25.19,-65
"Baca",9,1990,"30_34",184,13.04,24
"Baca",9,1990,"35_39",273,0.73,2
"Baca",9,1990,"40_44",314,8.92,28
"Baca",9,1990,"45_49",328,2.13,7
"Baca",9,1990,"50_54",303,-7.26,-22
"Baca",9,1990,"55_59",252,4.76,12
"Baca",9,1990,"60_64",199,14.07,28
"Baca",9,1990,"65_69",211,12.8,27
"Baca",9,1990,"70_74",217,11.06,24
"Baca",9,1990,"75_79",231,-1.3,-3
"Bent",11,1990,"00_04",346,2.31,8
"Bent",11,1990,"05_09",305,16.72,51
"Bent",11,1990,"10_14",330,30,99
"Bent",11,1990,"15_19",381,13.65,52
"Bent",11,1990,"20_24",386,3.89,15
"Bent",11,1990,"25_29",354,10.45,37
"Bent",11,1990,"30_34",167,141.32,236
"Bent",11,1990,"35_39",244,96.31,235
"Bent",11,1990,"40_44",351,32.48,114
"Bent",11,1990,"45_49",364,13.74,50
"Bent",11,1990,"50_54",350,9.43,33
"Bent",11,1990,"55_59",283,-2.83,-8
"Bent",11,1990,"60_64",230,0.43,1
"Bent",11,1990,"65_69",262,4.96,13
"Bent",11,1990,"70_74",242,-9.92,-24
"Bent",11,1990,"75_79",208,0.96,2
"Boulder",13,1990,"00_04",16923,-1.77,-299
"Boulder",13,1990,"05_09",16009,6.65,1065
"Boulder",13,1990,"10_14",15961,11.97,1911
"Boulder",13,1990,"15_19",15290,45.3,6926
"Boulder",13,1990,"20_24",13216,93.17,12314
"Boulder",13,1990,"25_29",17073,33.94,5795
"Boulder",13,1990,"30_34",23300,-3.58,-833
"Boulder",13,1990,"35_39",20544,8.72,1791
"Boulder",13,1990,"40_44",23295,4.9,1142
"Boulder",13,1990,"45_49",22423,3.96,887
"Boulder",13,1990,"50_54",19021,3.14,597
"Boulder",13,1990,"55_59",12869,-3.54,-455
"Boulder",13,1990,"60_64",9272,-9.61,-891
"Boulder",13,1990,"65_69",6967,-12.06,-840
"Boulder",13,1990,"70_74",5547,-9.54,-529
"Boulder",13,1990,"75_79",4254,-2.49,-106
"Broomfield",14,1990,"00_04",0,0,0
"Broomfield",14,1990,"05_09",0,0,0
"Broomfield",14,1990,"10_14",0,0,0
"Broomfield",14,1990,"15_19",0,0,0
"Broomfield",14,1990,"20_24",0,0,0
"Broomfield",14,1990,"25_29",0,0,0
"Broomfield",14,1990,"30_34",0,0,0
"Broomfield",14,1990,"35_39",0,0,0
"Broomfield",14,1990,"40_44",0,0,0
"Broomfield",14,1990,"45_49",0,0,0
"Broomfield",14,1990,"50_54",0,0,0
"Broomfield",14,1990,"55_59",0,0,0
"Broomfield",14,1990,"60_64",0,0,0
"Broomfield",14,1990,"65_69",0,0,0
"Broomfield",14,1990,"70_74",0,0,0
"Broomfield",14,1990,"75_79",0,0,0
"Chaffee",15,1990,"00_04",661,9.23,61
"Chaffee",15,1990,"05_09",601,39.27,236
"Chaffee",15,1990,"10_14",705,39.15,276
"Chaffee",15,1990,"15_19",841,19.74,166
"Chaffee",15,1990,"20_24",862,6.84,59
"Chaffee",15,1990,"25_29",760,32.63,248
"Chaffee",15,1990,"30_34",774,22.74,176
"Chaffee",15,1990,"35_39",911,37.43,341
"Chaffee",15,1990,"40_44",1025,31.32,321
"Chaffee",15,1990,"45_49",990,38.38,380
"Chaffee",15,1990,"50_54",942,34.61,326
"Chaffee",15,1990,"55_59",678,50.88,345
"Chaffee",15,1990,"60_64",589,45.16,266
"Chaffee",15,1990,"65_69",570,47.89,273
"Chaffee",15,1990,"70_74",598,28.26,169
"Chaffee",15,1990,"75_79",550,0.91,5
"Cheyenne",17,1990,"00_04",137,3.65,5
"Cheyenne",17,1990,"05_09",166,-10.24,-17
"Cheyenne",17,1990,"10_14",223,-2.24,-5
"Cheyenne",17,1990,"15_19",232,-15.95,-37
"Cheyenne",17,1990,"20_24",198,-55.56,-110
"Cheyenne",17,1990,"25_29",138,-34.06,-47
"Cheyenne",17,1990,"30_34",103,4.85,5
"Cheyenne",17,1990,"35_39",233,-17.17,-40
"Cheyenne",17,1990,"40_44",184,1.63,3
"Cheyenne",17,1990,"45_49",193,-7.25,-14
"Cheyenne",17,1990,"50_54",137,-5.84,-8
"Cheyenne",17,1990,"55_59",97,-10.31,-10
"Cheyenne",17,1990,"60_64",91,-12.09,-11
"Cheyenne",17,1990,"65_69",76,5.26,4
"Cheyenne",17,1990,"70_74",98,-13.27,-13
"Cheyenne",17,1990,"75_79",83,1.2,1
"Clear Creek",19,1990,"00_04",549,-2.91,-16
"Clear Creek",19,1990,"05_09",561,3.74,21
"Clear Creek",19,1990,"10_14",537,8.38,45
"Clear Creek",19,1990,"15_19",600,-4.17,-25
"Clear Creek",19,1990,"20_24",565,-36.81,-208
"Clear Creek",19,1990,"25_29",424,10.85,46
"Clear Creek",19,1990,"30_34",281,129.18,363
"Clear Creek",19,1990,"35_39",440,99.09,436
"Clear Creek",19,1990,"40_44",784,33.42,262
"Clear Creek",19,1990,"45_49",1011,10.39,105
"Clear Creek",19,1990,"50_54",831,11.19,93
"Clear Creek",19,1990,"55_59",550,9.09,50
"Clear Creek",19,1990,"60_64",386,3.11,12
"Clear Creek",19,1990,"65_69",291,-17.53,-51
"Clear Creek",19,1990,"70_74",226,-23.01,-52
"Clear Creek",19,1990,"75_79",179,-31.84,-57
"Conejos",21,1990,"00_04",652,0.92,6
"Conejos",21,1990,"05_09",578,21.45,124
"Conejos",21,1990,"10_14",637,29.2,186
"Conejos",21,1990,"15_19",763,0.92,7
"Conejos",21,1990,"20_24",752,-39.63,-298
"Conejos",21,1990,"25_29",613,-31.97,-196
"Conejos",21,1990,"30_34",364,21.98,80
"Conejos",21,1990,"35_39",442,22.4,99
"Conejos",21,1990,"40_44",509,14.34,73
"Conejos",21,1990,"45_49",517,13.54,70
"Conejos",21,1990,"50_54",387,19.38,75
"Conejos",21,1990,"55_59",325,5.54,18
"Conejos",21,1990,"60_64",306,19.61,60
"Conejos",21,1990,"65_69",302,26.49,80
"Conejos",21,1990,"70_74",294,8.16,24
"Conejos",21,1990,"75_79",264,-8.33,-22
"Costilla",23,1990,"00_04",217,-4.61,-10
"Costilla",23,1990,"05_09",236,1.69,4
"Costilla",23,1990,"10_14",228,30.26,69
"Costilla",23,1990,"15_19",291,-9.62,-28
"Costilla",23,1990,"20_24",257,-40.08,-103
"Costilla",23,1990,"25_29",206,-25.24,-52
"Costilla",23,1990,"30_34",180,2.78,5
"Costilla",23,1990,"35_39",186,26.34,49
"Costilla",23,1990,"40_44",217,31.34,68
"Costilla",23,1990,"45_49",231,32.03,74
"Costilla",23,1990,"50_54",162,60.49,98
"Costilla",23,1990,"55_59",173,47.98,83
"Costilla",23,1990,"60_64",153,41.83,64
"Costilla",23,1990,"65_69",153,30.07,46
"Costilla",23,1990,"70_74",147,9.52,14
"Costilla",23,1990,"75_79",122,-0.82,-1
"Crowley",25,1990,"00_04",235,-4.68,-11
"Crowley",25,1990,"05_09",216,23.15,50
"Crowley",25,1990,"10_14",223,25.11,56
"Crowley",25,1990,"15_19",267,15.73,42
"Crowley",25,1990,"20_24",224,73.66,165
"Crowley",25,1990,"25_29",185,124.32,230
"Crowley",25,1990,"30_34",293,70.99,208
"Crowley",25,1990,"35_39",415,42.89,178
"Crowley",25,1990,"40_44",446,17.94,80
"Crowley",25,1990,"45_49",365,7.4,27
"Crowley",25,1990,"50_54",264,25,66
"Crowley",25,1990,"55_59",183,16.39,30
"Crowley",25,1990,"60_64",137,1.46,2
"Crowley",25,1990,"65_69",138,4.35,6
"Crowley",25,1990,"70_74",142,4.23,6
"Crowley",25,1990,"75_79",103,6.8,7
"Custer",27,1990,"00_04",169,14.79,25
"Custer",27,1990,"05_09",130,60,78
"Custer",27,1990,"10_14",116,101.72,118
"Custer",27,1990,"15_19",143,44.06,63
"Custer",27,1990,"20_24",170,-38.24,-65
"Custer",27,1990,"25_29",122,-17.21,-21
"Custer",27,1990,"30_34",41,258.54,106
"Custer",27,1990,"35_39",102,149.02,152
"Custer",27,1990,"40_44",140,126.43,177
"Custer",27,1990,"45_49",157,133.76,210
"Custer",27,1990,"50_54",142,138.03,196
"Custer",27,1990,"55_59",122,130.33,159
"Custer",27,1990,"60_64",121,107.44,130
"Custer",27,1990,"65_69",110,95.45,105
"Custer",27,1990,"70_74",111,24.32,27
"Custer",27,1990,"75_79",100,-1,-1
