county,countyfips,year,Attribute,value,age,datatype
Cheyenne,17,1990,Mig_55_59,-6,55_59,Mig
Cheyenne,17,1990,Mig_60_64,-9,60_64,Mig
Cheyenne,17,1990,Mig_65_69,5,65_69,Mig
Cheyenne,17,1990,Mig_70_74,-15,70_74,Mig
Cheyenne,17,1990,Pop_00_04,136,00_04,Pop
Cheyenne,17,1990,Pop_05_09,163,05_09,Pop
Cheyenne,17,1990,Pop_10_14,232,10_14,Pop
Cheyenne,17,1990,Pop_15_19,237,15_19,Pop
Cheyenne,17,1990,Pop_20_24,196,20_24,Pop
Cheyenne,17,1990,Pop_25_29,136,25_29,Pop
Cheyenne,17,1990,Pop_30_34,101,30_34,Pop
Cheyenne,17,1990,Pop_35_39,236,35_39,Pop
Cheyenne,17,1990,Pop_40_44,183,40_44,Pop
Cheyenne,17,1990,Pop_45_49,190,45_49,Pop
Cheyenne,17,1990,Pop_50_54,134,50_54,Pop
Cheyenne,17,1990,Pop_55_59,94,55_59,Pop
Cheyenne,17,1990,Pop_60_64,90,60_64,Pop
Cheyenne,17,1990,Pop_65_69,74,65_69,Pop
Cheyenne,17,1990,Pop_70_74,100,70_74,Pop
Clear Creek,19,1990,MR_00_04,19.7,00_04,MR_
Clear Creek,19,1990,MR_05_09,9.1,05_09,MR_
Clear Creek,19,1990,MR_10_14,2.5,10_14,MR_
Clear Creek,19,1990,MR_15_19,-10.3,15_19,MR_
Clear Creek,19,1990,MR_20_24,-38.1,20_24,MR_
Clear Creek,19,1990,MR_25_29,14,25_29,MR_
Clear Creek,19,1990,MR_30_34,133.8,30_34,MR_
Clear Creek,19,1990,MR_35_39,101.4,35_39,MR_
Clear Creek,19,1990,MR_40_44,35.7,40_44,MR_
Clear Creek,19,1990,MR_45_49,9.5,45_49,MR_
Clear Creek,19,1990,MR_50_54,10.8,50_54,MR_
Clear Creek,19,1990,MR_55_59,7.5,55_59,MR_
Clear Creek,19,1990,MR_60_64,1.4,60_64,MR_
Clear Creek,19,1990,MR_65_69,-18.2,65_69,MR_
Clear Creek,19,1990,MR_70_74,-24.5,70_74,MR_
Clear Creek,19,1990,Mig_00_04,92,00_04,Mig
Clear Creek,19,1990,Mig_05_09,50,05_09,Mig
Clear Creek,19,1990,Mig_10_14,14,10_14,Mig
Clear Creek,19,1990,Mig_15_19,-64,15_19,Mig
Clear Creek,19,1990,Mig_20_24,-217,20_24,Mig
Clear Creek,19,1990,Mig_25_29,58,25_29,Mig
Clear Creek,19,1990,Mig_30_34,372,30_34,Mig
Clear Creek,19,1990,Mig_35_39,449,35_39,Mig
Clear Creek,19,1990,Mig_40_44,277,40_44,Mig
Clear Creek,19,1990,Mig_45_49,97,45_49,Mig
Clear Creek,19,1990,Mig_50_54,89,50_54,Mig
Clear Creek,19,1990,Mig_55_59,42,55_59,Mig
Clear Creek,19,1990,Mig_60_64,5,60_64,Mig
Clear Creek,19,1990,Mig_65_69,-54,65_69,Mig
Clear Creek,19,1990,Mig_70_74,-56,70_74,Mig
Clear Creek,19,1990,Pop_00_04,467,00_04,Pop
Clear Creek,19,1990,Pop_05_09,546,05_09,Pop
Clear Creek,19,1990,Pop_10_14,567,10_14,Pop
Clear Creek,19,1990,Pop_15_19,626,15_19,Pop
Clear Creek,19,1990,Pop_20_24,571,20_24,Pop
Clear Creek,19,1990,Pop_25_29,414,25_29,Pop
Clear Creek,19,1990,Pop_30_34,278,30_34,Pop
Clear Creek,19,1990,Pop_35_39,443,35_39,Pop
Clear Creek,19,1990,Pop_40_44,775,40_44,Pop
Clear Creek,19,1990,Pop_45_49,1020,45_49,Pop
Clear Creek,19,1990,Pop_50_54,827,50_54,Pop
Clear Creek,19,1990,Pop_55_59,560,55_59,Pop
Clear Creek,19,1990,Pop_60_64,396,60_64,Pop
Clear Creek,19,1990,Pop_65_69,295,65_69,Pop
Clear Creek,19,1990,Pop_70_74,231,70_74,Pop
Denver,31,1990,MR_00_04,-16.8,00_04,MR_
Denver,31,1990,MR_05_09,-19.2,05_09,MR_
Denver,31,1990,MR_10_14,-17.3,10_14,MR_
Denver,31,1990,MR_15_19,2.7,15_19,MR_
Denver,31,1990,MR_20_24,84.8,20_24,MR_
Denver,31,1990,MR_25_29,138.2,25_29,MR_
Denver,31,1990,MR_30_34,53.2,30_34,MR_
Denver,31,1990,MR_35_39,-5,35_39,MR_
Denver,31,1990,MR_40_44,-14.7,40_44,MR_
Denver,31,1990,MR_45_49,-8.7,45_49,MR_
Denver,31,1990,MR_50_54,-1.8,50_54,MR_
Denver,31,1990,MR_55_59,-0.6,55_59,MR_
Denver,31,1990,MR_60_64,-2.2,60_64,MR_
Denver,31,1990,MR_65_69,-7,65_69,MR_
Denver,31,1990,MR_70_74,-6.8,70_74,MR_
Denver,31,1990,Mig_00_04,-7943,00_04,Mig
Denver,31,1990,Mig_05_09,-8346,05_09,Mig
Denver,31,1990,Mig_10_14,-6506,10_14,Mig
Denver,31,1990,Mig_15_19,834,15_19,Mig
Denver,31,1990,Mig_20_24,20810,20_24,Mig
Denver,31,1990,Mig_25_29,35318,25_29,Mig
Denver,31,1990,Mig_30_34,18444,30_34,Mig
Denver,31,1990,Mig_35_39,-2420,35_39,Mig
Denver,31,1990,Mig_40_44,-7167,40_44,Mig
Denver,31,1990,Mig_45_49,-3683,45_49,Mig
Denver,31,1990,Mig_50_54,-616,50_54,Mig
Denver,31,1990,Mig_55_59,-139,55_59,Mig
Denver,31,1990,Mig_60_64,-390,60_64,Mig
Denver,31,1990,Mig_65_69,-1159,65_69,Mig
Denver,31,1990,Mig_70_74,-1112,70_74,Mig
Denver,31,1990,Pop_00_04,47272,00_04,Pop
Denver,31,1990,Pop_05_09,43333,05_09,Pop
Denver,31,1990,Pop_10_14,37425,10_14,Pop
Denver,31,1990,Pop_15_19,30730,15_19,Pop
Denver,31,1990,Pop_20_24,24539,20_24,Pop
Denver,31,1990,Pop_25_29,25540,25_29,Pop
Denver,31,1990,Pop_30_34,34660,30_34,Pop
Denver,31,1990,Pop_35_39,48284,35_39,Pop
Denver,31,1990,Pop_40_44,48699,40_44,Pop
Denver,31,1990,Pop_45_49,42106,45_49,Pop
Denver,31,1990,Pop_50_54,33634,50_54,Pop
Denver,31,1990,Pop_55_59,23003,55_59,Pop
Denver,31,1990,Pop_60_64,17714,60_64,Pop
Denver,31,1990,Pop_65_69,16397,65_69,Pop
Denver,31,1990,Pop_70_74,16280,70_74,Pop
Dolores,33,1990,MR_00_04,1.3,00_04,MR_
Dolores,33,1990,MR_05_09,37.2,05_09,MR_
Dolores,33,1990,MR_10_14,14.7,10_14,MR_
Dolores,33,1990,MR_15_19,9.2,15_19,MR_
Dolores,33,1990,MR_20_24,-39.7,20_24,MR_
Dolores,33,1990,MR_25_29,-10.4,25_29,MR_
Dolores,33,1990,MR_30_34,65.6,30_34,MR_
Dolores,33,1990,MR_35_39,34.3,35_39,MR_
Dolores,33,1990,MR_40_44,44.2,40_44,MR_
Dolores,33,1990,MR_45_49,47.4,45_49,MR_
Dolores,33,1990,MR_50_54,46.8,50_54,MR_
Dolores,33,1990,MR_55_59,31.3,55_59,MR_
Dolores,33,1990,MR_60_64,51.8,60_64,MR_
Dolores,33,1990,MR_65_69,0.2,65_69,MR_
Dolores,33,1990,MR_70_74,22.6,70_74,MR_
Dolores,33,1990,Mig_00_04,1,00_04,Mig
Dolores,33,1990,Mig_05_09,30,05_09,Mig
Dolores,33,1990,Mig_10_14,15,10_14,Mig
Dolores,33,1990,Mig_15_19,10,15_19,Mig
Dolores,33,1990,Mig_20_24,-53,20_24,Mig
Dolores,33,1990,Mig_25_29,-9,25_29,Mig
Dolores,33,1990,Mig_30_34,46,30_34,Mig
Dolores,33,1990,Mig_35_39,30,35_39,Mig
Dolores,33,1990,Mig_40_44,51,40_44,Mig
Dolores,33,1990,Mig_45_49,51,45_49,Mig
Dolores,33,1990,Mig_50_54,43,50_54,Mig
Dolores,33,1990,Mig_55_59,27,55_59,Mig
Dolores,33,1990,Mig_60_64,36,60_64,Mig
Dolores,33,1990,Mig_65_69,0,65_69,Mig
Dolores,33,1990,Mig_70_74,15,70_74,Mig
Dolores,33,1990,Pop_00_04,94,00_04,Pop
Dolores,33,1990,Pop_05_09,81,05_09,Pop
Dolores,33,1990,Pop_10_14,107,10_14,Pop
Dolores,33,1990,Pop_15_19,108,15_19,Pop
Dolores,33,1990,Pop_20_24,134,20_24,Pop
Dolores,33,1990,Pop_25_29,92,25_29,Pop
Dolores,33,1990,Pop_30_34,70,30_34,Pop
Dolores,33,1990,Pop_35_39,87,35_39,Pop
Dolores,33,1990,Pop_40_44,116,40_44,Pop
Dolores,33,1990,Pop_45_49,108,45_49,Pop
Dolores,33,1990,Pop_50_54,92,50_54,Pop
Dolores,33,1990,Pop_55_59,87,55_59,Pop
Dolores,33,1990,Pop_60_64,69,60_64,Pop
Dolores,33,1990,Pop_65_69,89,65_69,Pop
Dolores,33,1990,Pop_70_74,68,70_74,Pop
Douglas,35,1990,MR_00_04,41,00_04,MR_
Douglas,35,1990,MR_05_09,131,05_09,MR_
Douglas,35,1990,MR_10_14,136.2,10_14,MR_
Douglas,35,1990,MR_15_19,77.1,15_19,MR_
Douglas,35,1990,MR_20_24,12.7,20_24,MR_
Douglas,35,1990,MR_25_29,210.9,25_29,MR_
Douglas,35,1990,MR_30_34,689.2,30_34,MR_
Douglas,35,1990,MR_35_39,301.6,35_39,MR_
Douglas,35,1990,MR_40_44,153.9,40_44,MR_
Douglas,35,1990,MR_45_49,107.2,45_49,MR_
Douglas,35,1990,MR_50_54,90.7,50_54,MR_
Douglas,35,1990,MR_55_59,76.9,55_59,MR_
Douglas,35,1990,MR_60_64,57.6,60_64,MR_
Douglas,35,1990,MR_65_69,57.7,65_69,MR_
Douglas,35,1990,MR_70_74,66.3,70_74,MR_
Douglas,35,1990,Mig_00_04,5078,00_04,Mig
Douglas,35,1990,Mig_05_09,9519,05_09,Mig
Douglas,35,1990,Mig_10_14,8186,10_14,Mig
Douglas,35,1990,Mig_15_19,4333,15_19,Mig
Douglas,35,1990,Mig_20_24,611,20_24,Mig
Douglas,35,1990,Mig_25_29,7762,25_29,Mig
Douglas,35,1990,Mig_30_34,14662,30_34,Mig
Douglas,35,1990,Mig_35_39,14779,35_39,Mig
Douglas,35,1990,Mig_40_44,10948,40_44,Mig
Douglas,35,1990,Mig_45_49,7454,45_49,Mig
Douglas,35,1990,Mig_50_54,5532,50_54,Mig
Douglas,35,1990,Mig_55_59,3208,55_59,Mig
Douglas,35,1990,Mig_60_64,1541,60_64,Mig
Douglas,35,1990,Mig_65_69,989,65_69,Mig
Douglas,35,1990,Mig_70_74,810,70_74,Mig
Douglas,35,1990,Pop_00_04,12379,00_04,Pop
Douglas,35,1990,Pop_05_09,7262,05_09,Pop
Douglas,35,1990,Pop_10_14,6009,10_14,Pop
Douglas,35,1990,Pop_15_19,5617,15_19,Pop
Douglas,35,1990,Pop_20_24,4780,20_24,Pop
Douglas,35,1990,Pop_25_29,3679,25_29,Pop
Douglas,35,1990,Pop_30_34,2127,30_34,Pop
Douglas,35,1990,Pop_35_39,4899,35_39,Pop
Douglas,35,1990,Pop_40_44,7112,40_44,Pop
Douglas,35,1990,Pop_45_49,6952,45_49,Pop
Douglas,35,1990,Pop_50_54,6093,50_54,Pop
Douglas,35,1990,Pop_55_59,4170,55_59,Pop
Douglas,35,1990,Pop_60_64,2673,60_64,Pop
Douglas,35,1990,Pop_65_69,1714,65_69,Pop
Douglas,35,1990,Pop_70_74,1222,70_74,Pop
Eagle,37,1990,MR_00_04,3.9,00_04,MR_
Eagle,37,1990,MR_05_09,30.8,05_09,MR_
Eagle,37,1990,MR_10_14,23.9,10_14,MR_
Eagle,37,1990,MR_15_19,33.3,15_19,MR_
Eagle,37,1990,MR_20_24,203.2,20_24,MR_
Eagle,37,1990,MR_25_29,398.2,25_29,MR_
Eagle,37,1990,MR_30_34,160.9,30_34,MR_
Eagle,37,1990,MR_35_39,43.6,35_39,MR_
Eagle,37,1990,MR_40_44,24.8,40_44,MR_
Eagle,37,1990,MR_45_49,20.2,45_49,MR_
Eagle,37,1990,MR_50_54,29.9,50_54,MR_
Eagle,37,1990,MR_55_59,46.3,55_59,MR_
Eagle,37,1990,MR_60_64,38.8,60_64,MR_
Eagle,37,1990,MR_65_69,23.7,65_69,MR_
Eagle,37,1990,MR_70_74,-2.4,70_74,MR_
Eagle,37,1990,Mig_00_04,117,00_04,Mig
Eagle,37,1990,Mig_05_09,669,05_09,Mig
Eagle,37,1990,Mig_10_14,503,10_14,Mig
Eagle,37,1990,Mig_15_19,585,15_19,Mig
Eagle,37,1990,Mig_20_24,2645,20_24,Mig
Eagle,37,1990,Mig_25_29,4098,25_29,Mig
Eagle,37,1990,Mig_30_34,2941,30_34,Mig
Eagle,37,1990,Mig_35_39,1265,35_39,Mig
Eagle,37,1990,Mig_40_44,797,40_44,Mig
Eagle,37,1990,Mig_45_49,576,45_49,Mig
Eagle,37,1990,Mig_50_54,596,50_54,Mig
Eagle,37,1990,Mig_55_59,512,55_59,Mig
Eagle,37,1990,Mig_60_64,268,60_64,Mig
Eagle,37,1990,Mig_65_69,107,65_69,Mig
Eagle,37,1990,Mig_70_74,-8,70_74,Mig
Eagle,37,1990,Pop_00_04,2976,00_04,Pop
Eagle,37,1990,Pop_05_09,2171,05_09,Pop
Eagle,37,1990,Pop_10_14,2099,10_14,Pop
Eagle,37,1990,Pop_15_19,1755,15_19,Pop
Eagle,37,1990,Pop_20_24,1301,20_24,Pop
Eagle,37,1990,Pop_25_29,1029,25_29,Pop
Eagle,37,1990,Pop_30_34,1827,30_34,Pop
Eagle,37,1990,Pop_35_39,2898,35_39,Pop
Eagle,37,1990,Pop_40_44,3214,40_44,Pop
Eagle,37,1990,Pop_45_49,2847,45_49,Pop
Eagle,37,1990,Pop_50_54,1987,50_54,Pop
Eagle,37,1990,Pop_55_59,1105,55_59,Pop
Eagle,37,1990,Pop_60_64,690,60_64,Pop
Eagle,37,1990,Pop_65_69,452,65_69,Pop
Eagle,37,1990,Pop_70_74,340,70_74,Pop
Hinsdale,53,1990,MR_00_04,47.6,00_04,MR_
Hinsdale,53,1990,MR_05_09,70.4,05_09,MR_
Hinsdale,53,1990,MR_10_14,149.2,10_14,MR_
Hinsdale,53,1990,MR_15_19,-10.5,15_19,MR_
Hinsdale,53,1990,MR_20_24,40.8,20_24,MR_
Hinsdale,53,1990,MR_25_29,135.2,25_29,MR_
Hinsdale,53,1990,MR_30_34,186.5,30_34,MR_
Hinsdale,53,1990,MR_35_39,81.3,35_39,MR_
Hinsdale,53,1990,MR_40_44,89.1,40_44,MR_
Hinsdale,53,1990,MR_45_49,29.3,45_49,MR_
Hinsdale,53,1990,MR_50_54,97.7,50_54,MR_
Hinsdale,53,1990,MR_55_59,141.8,55_59,MR_
Hinsdale,53,1990,MR_60_64,77.9,60_64,MR_
Hinsdale,53,1990,MR_65_69,18.8,65_69,MR_
Hinsdale,53,1990,MR_70_74,-11.4,70_74,MR_
Hinsdale,53,1990,Mig_00_04,16,00_04,Mig
Hinsdale,53,1990,Mig_05_09,16,05_09,Mig
Hinsdale,53,1990,Mig_10_14,25,10_14,Mig
Hinsdale,53,1990,Mig_15_19,-3,15_19,Mig
Hinsdale,53,1990,Mig_20_24,8,20_24,Mig
Hinsdale,53,1990,Mig_25_29,19,25_29,Mig
Hinsdale,53,1990,Mig_30_34,33,30_34,Mig
Hinsdale,53,1990,Mig_35_39,24,35_39,Mig
Hinsdale,53,1990,Mig_40_44,43,40_44,Mig
Hinsdale,53,1990,Mig_45_49,17,45_49,Mig
Hinsdale,53,1990,Mig_50_54,42,50_54,Mig
Hinsdale,53,1990,Mig_55_59,39,55_59,Mig
Hinsdale,53,1990,Mig_60_64,21,60_64,Mig
Hinsdale,53,1990,Mig_65_69,6,65_69,Mig
Hinsdale,53,1990,Mig_70_74,-2,70_74,Mig
Hinsdale,53,1990,Pop_00_04,33,00_04,Pop
Hinsdale,53,1990,Pop_05_09,24,05_09,Pop
Hinsdale,53,1990,Pop_10_14,17,10_14,Pop
Hinsdale,53,1990,Pop_15_19,34,15_19,Pop
Hinsdale,53,1990,Pop_20_24,20,20_24,Pop
Hinsdale,53,1990,Pop_25_29,14,25_29,Pop
Hinsdale,53,1990,Pop_30_34,18,30_34,Pop
Hinsdale,53,1990,Pop_35_39,30,35_39,Pop
Hinsdale,53,1990,Pop_40_44,49,40_44,Pop
Hinsdale,53,1990,Pop_45_49,58,45_49,Pop
Hinsdale,53,1990,Pop_50_54,43,50_54,Pop
Hinsdale,53,1990,Pop_55_59,28,55_59,Pop
Hinsdale,53,1990,Pop_60_64,27,60_64,Pop
Hinsdale,53,1990,Pop_65_69,34,65_69,Pop
Hinsdale,53,1990,Pop_70_74,26,70_74,Pop
El Paso,41,1990,MR_00_04,4.2,00_04,MR_
El Paso,41,1990,MR_05_09,9.7,05_09,MR_
El Paso,41,1990,MR_10_14,12.2,10_14,MR_
El Paso,41,1990,MR_15_19,16.8,15_19,MR_
El Paso,41,1990,MR_20_24,37.2,20_24,MR_
El Paso,41,1990,MR_25_29,34.9,25_29,MR_
El Paso,41,1990,MR_30_34,9.2,30_34,MR_
El Paso,41,1990,MR_35_39,16,35_39,MR_
El Paso,41,1990,MR_40_44,14.9,40_44,MR_
El Paso,41,1990,MR_45_49,11.4,45_49,MR_
El Paso,41,1990,MR_50_54,6.5,50_54,MR_
El Paso,41,1990,MR_55_59,3.9,55_59,MR_
El Paso,41,1990,MR_60_64,1.8,60_64,MR_
El Paso,41,1990,MR_65_69,2.3,65_69,MR_
El Paso,41,1990,MR_70_74,2.6,70_74,MR_
El Paso,41,1990,Mig_00_04,1657,00_04,Mig
El Paso,41,1990,Mig_05_09,3602,05_09,Mig
El Paso,41,1990,Mig_10_14,4332,10_14,Mig
El Paso,41,1990,Mig_15_19,5427,15_19,Mig
El Paso,41,1990,Mig_20_24,10375,20_24,Mig
El Paso,41,1990,Mig_25_29,9953,25_29,Mig
El Paso,41,1990,Mig_30_34,3261,30_34,Mig
El Paso,41,1990,Mig_35_39,6385,35_39,Mig
El Paso,41,1990,Mig_40_44,5848,40_44,Mig
El Paso,41,1990,Mig_45_49,3923,45_49,Mig
El Paso,41,1990,Mig_50_54,1906,50_54,Mig
El Paso,41,1990,Mig_55_59,836,55_59,Mig
El Paso,41,1990,Mig_60_64,289,60_64,Mig
El Paso,41,1990,Mig_65_69,321,65_69,Mig
El Paso,41,1990,Mig_70_74,284,70_74,Mig
El Paso,41,1990,Pop_00_04,38912,00_04,Pop
El Paso,41,1990,Pop_05_09,37065,05_09,Pop
El Paso,41,1990,Pop_10_14,35436,10_14,Pop
El Paso,41,1990,Pop_15_19,32289,15_19,Pop
El Paso,41,1990,Pop_20_24,27855,20_24,Pop
El Paso,41,1990,Pop_25_29,28474,25_29,Pop
El Paso,41,1990,Pop_30_34,35313,30_34,Pop
El Paso,41,1990,Pop_35_39,39892,35_39,Pop
El Paso,41,1990,Pop_40_44,39104,40_44,Pop
El Paso,41,1990,Pop_45_49,34146,45_49,Pop
El Paso,41,1990,Pop_50_54,29185,50_54,Pop
El Paso,41,1990,Pop_55_59,21092,55_59,Pop
El Paso,41,1990,Pop_60_64,15862,60_64,Pop
El Paso,41,1990,Pop_65_69,13722,65_69,Pop
El Paso,41,1990,Pop_70_74,10744,70_74,Pop
Fremont,43,1990,MR_00_04,6.2,00_04,MR_
Fremont,43,1990,MR_05_09,46.8,05_09,MR_
Fremont,43,1990,MR_10_14,54.9,10_14,MR_
Fremont,43,1990,MR_15_19,21,15_19,MR_
Fremont,43,1990,MR_20_24,17.3,20_24,MR_
Fremont,43,1990,MR_25_29,75.8,25_29,MR_
Fremont,43,1990,MR_30_34,113.9,30_34,MR_
Fremont,43,1990,MR_35_39,82.2,35_39,MR_
Fremont,43,1990,MR_40_44,56.9,40_44,MR_
Fremont,43,1990,MR_45_49,42.3,45_49,MR_
Fremont,43,1990,MR_50_54,34.4,50_54,MR_
Fremont,43,1990,MR_55_59,42.2,55_59,MR_
Fremont,43,1990,MR_60_64,45.3,60_64,MR_
Fremont,43,1990,MR_65_69,38.7,65_69,MR_
Fremont,43,1990,MR_70_74,26.5,70_74,MR_
Fremont,43,1990,Mig_00_04,136,00_04,Mig
Fremont,43,1990,Mig_05_09,843,05_09,Mig
Fremont,43,1990,Mig_10_14,1033,10_14,Mig
Fremont,43,1990,Mig_15_19,447,15_19,Mig
Fremont,43,1990,Mig_20_24,368,20_24,Mig
Fremont,43,1990,Mig_25_29,1450,25_29,Mig
Fremont,43,1990,Mig_30_34,1946,30_34,Mig
Fremont,43,1990,Mig_35_39,1937,35_39,Mig
Fremont,43,1990,Mig_40_44,1526,40_44,Mig
Fremont,43,1990,Mig_45_49,1079,45_49,Mig
Fremont,43,1990,Mig_50_54,779,50_54,Mig
Fremont,43,1990,Mig_55_59,712,55_59,Mig
Fremont,43,1990,Mig_60_64,619,60_64,Mig
Fremont,43,1990,Mig_65_69,522,65_69,Mig
Fremont,43,1990,Mig_70_74,349,70_74,Mig
Fremont,43,1990,Pop_00_04,2188,00_04,Pop
Fremont,43,1990,Pop_05_09,1798,05_09,Pop
Fremont,43,1990,Pop_10_14,1880,10_14,Pop
Fremont,43,1990,Pop_15_19,2128,15_19,Pop
Fremont,43,1990,Pop_20_24,2131,20_24,Pop
Fremont,43,1990,Pop_25_29,1912,25_29,Pop
Fremont,43,1990,Pop_30_34,1708,30_34,Pop
Fremont,43,1990,Pop_35_39,2355,35_39,Pop
Fremont,43,1990,Pop_40_44,2680,40_44,Pop
Fremont,43,1990,Pop_45_49,2548,45_49,Pop
Fremont,43,1990,Pop_50_54,2263,50_54,Pop
Fremont,43,1990,Pop_55_59,1685,55_59,Pop
Fremont,43,1990,Pop_60_64,1364,60_64,Pop
Fremont,43,1990,Pop_65_69,1347,65_69,Pop
Fremont,43,1990,Pop_70_74,1316,70_74,Pop
Garfield,45,1990,MR_00_04,9.9,00_04,MR_
Garfield,45,1990,MR_05_09,40.9,05_09,MR_
Garfield,45,1990,MR_10_14,30.3,10_14,MR_
Garfield,45,1990,MR_15_19,18.5,15_19,MR_
Garfield,45,1990,MR_20_24,31.2,20_24,MR_
Garfield,45,1990,MR_25_29,80.7,25_29,MR_
Garfield,45,1990,MR_30_34,98.1,30_34,MR_
Garfield,45,1990,MR_35_39,48.8,35_39,MR_
Garfield,45,1990,MR_40_44,33.7,40_44,MR_
Garfield,45,1990,MR_45_49,20.3,45_49,MR_
Garfield,45,1990,MR_50_54,15.4,50_54,MR_
Garfield,45,1990,MR_55_59,15.8,55_59,MR_
Garfield,45,1990,MR_60_64,17.1,60_64,MR_
Garfield,45,1990,MR_65_69,17.4,65_69,MR_
Garfield,45,1990,MR_70_74,6.2,70_74,MR_
Garfield,45,1990,Mig_00_04,308,00_04,Mig
Garfield,45,1990,Mig_05_09,950,05_09,Mig
Garfield,45,1990,Mig_10_14,777,10_14,Mig
Garfield,45,1990,Mig_15_19,489,15_19,Mig
Garfield,45,1990,Mig_20_24,675,20_24,Mig
Garfield,45,1990,Mig_25_29,1479,25_29,Mig
Garfield,45,1990,Mig_30_34,1699,30_34,Mig
Garfield,45,1990,Mig_35_39,1241,35_39,Mig
Garfield,45,1990,Mig_40_44,1037,40_44,Mig
Garfield,45,1990,Mig_45_49,623,45_49,Mig
Garfield,45,1990,Mig_50_54,383,50_54,Mig
Garfield,45,1990,Mig_55_59,256,55_59,Mig
Garfield,45,1990,Mig_60_64,203,60_64,Mig
Garfield,45,1990,Mig_65_69,167,65_69,Mig
Garfield,45,1990,Mig_70_74,59,70_74,Mig
Garfield,45,1990,Pop_00_04,3103,00_04,Pop
Garfield,45,1990,Pop_05_09,2322,05_09,Pop
Garfield,45,1990,Pop_10_14,2563,10_14,Pop
Garfield,45,1990,Pop_15_19,2645,15_19,Pop
Garfield,45,1990,Pop_20_24,2158,20_24,Pop
Garfield,45,1990,Pop_25_29,1832,25_29,Pop
Garfield,45,1990,Pop_30_34,1732,30_34,Pop
Garfield,45,1990,Pop_35_39,2539,35_39,Pop
Garfield,45,1990,Pop_40_44,3073,40_44,Pop
Garfield,45,1990,Pop_45_49,3062,45_49,Pop
Garfield,45,1990,Pop_50_54,2487,50_54,Pop
Garfield,45,1990,Pop_55_59,1620,55_59,Pop
Garfield,45,1990,Pop_60_64,1185,60_64,Pop
Garfield,45,1990,Pop_65_69,957,65_69,Pop
Garfield,45,1990,Pop_70_74,952,70_74,Pop
Gilpin,47,1990,MR_00_04,31,00_04,MR_
Gilpin,47,1990,MR_05_09,39,05_09,MR_
Gilpin,47,1990,MR_10_14,43.3,10_14,MR_
Gilpin,47,1990,MR_15_19,12.1,15_19,MR_
Gilpin,47,1990,MR_20_24,7.1,20_24,MR_
Gilpin,47,1990,MR_25_29,102.3,25_29,MR_
Gilpin,47,1990,MR_30_34,344.6,30_34,MR_
Gilpin,47,1990,MR_35_39,133.2,35_39,MR_
Gilpin,47,1990,MR_40_44,47.1,40_44,MR_
Gilpin,47,1990,MR_45_49,46.6,45_49,MR_
Gilpin,47,1990,MR_50_54,16.3,50_54,MR_
Gilpin,47,1990,MR_55_59,26.1,55_59,MR_
Gilpin,47,1990,MR_60_64,4.6,60_64,MR_
Gilpin,47,1990,MR_65_69,-4.9,65_69,MR_
Gilpin,47,1990,MR_70_74,-15.3,70_74,MR_
Gilpin,47,1990,Mig_00_04,66,00_04,Mig
Gilpin,47,1990,Mig_05_09,74,05_09,Mig
Gilpin,47,1990,Mig_10_14,89,10_14,Mig
Gilpin,47,1990,Mig_15_19,26,15_19,Mig
Gilpin,47,1990,Mig_20_24,13,20_24,Mig
Gilpin,47,1990,Mig_25_29,185,25_29,Mig
Gilpin,47,1990,Mig_30_34,325,30_34,Mig
Gilpin,47,1990,Mig_35_39,288,35_39,Mig
Gilpin,47,1990,Mig_40_44,163,40_44,Mig
Gilpin,47,1990,Mig_45_49,187,45_49,Mig
Gilpin,47,1990,Mig_50_54,59,50_54,Mig
Gilpin,47,1990,Mig_55_59,60,55_59,Mig
Gilpin,47,1990,Mig_60_64,6,60_64,Mig
Gilpin,47,1990,Mig_65_69,-5,65_69,Mig
Gilpin,47,1990,Mig_70_74,-15,70_74,Mig
Gilpin,47,1990,Pop_00_04,215,00_04,Pop
Gilpin,47,1990,Pop_05_09,190,05_09,Pop
Gilpin,47,1990,Pop_10_14,207,10_14,Pop
Gilpin,47,1990,Pop_15_19,221,15_19,Pop
Gilpin,47,1990,Pop_20_24,189,20_24,Pop
Gilpin,47,1990,Pop_25_29,181,25_29,Pop
Gilpin,47,1990,Pop_30_34,94,30_34,Pop
Gilpin,47,1990,Pop_35_39,216,35_39,Pop
Gilpin,47,1990,Pop_40_44,347,40_44,Pop
Gilpin,47,1990,Pop_45_49,402,45_49,Pop
Gilpin,47,1990,Pop_50_54,367,50_54,Pop
Gilpin,47,1990,Pop_55_59,230,55_59,Pop
Gilpin,47,1990,Pop_60_64,138,60_64,Pop
Gilpin,47,1990,Pop_65_69,103,65_69,Pop
Gilpin,47,1990,Pop_70_74,102,70_74,Pop
Huerfano,55,1990,MR_00_04,12.6,00_04,MR_
Huerfano,55,1990,MR_05_09,43.5,05_09,MR_
Huerfano,55,1990,MR_10_14,38.1,10_14,MR_
Huerfano,55,1990,MR_15_19,9.1,15_19,MR_
Huerfano,55,1990,MR_20_24,-10.4,20_24,MR_
Huerfano,55,1990,MR_25_29,9.4,25_29,MR_
Huerfano,55,1990,MR_30_34,94.6,30_34,MR_
Huerfano,55,1990,MR_35_39,88.5,35_39,MR_
Huerfano,55,1990,MR_40_44,76.5,40_44,MR_
Huerfano,55,1990,MR_45_49,45.2,45_49,MR_
